,name,tag,singer,song,img
75,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",F-ve Dolls (파이브돌스), 짝 1호 (Original),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/364/818/80364818_1375091331448_1_140x140.JPG/dims/resize/Q_80,0"
76,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",틴 탑 (Teen Top), 길을 걷다가... (Walk By...),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/351/747/80351747_1366855102393_1_140x140.JPG/dims/resize/Q_80,0"
77,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",양요섭,Look At Me Now,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/328/423/80328423_1353893581859_1_140x140.JPG/dims/resize/Q_80,0"
78,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",현아,풋사과 (Feat. 정일훈 of BTOB),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/320/989/80320989_1350792122472_1_140x140.JPG/dims/resize/Q_80,0"
79,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",씨스타 (Sistar),Holiday (홀리데이),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/299/275/80299275_1340787373995_1_140x140.JPG/dims/resize/Q_80,0"
80,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",비투비, 그 입술을 뺏었어,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/295/244/80295244_1337695028008_1_140x140.JPG/dims/resize/Q_80,0"
81,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",정은지,LOVE DAY (PANDA Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/286/253/80286253_1331628025584_1_140x140.JPG/dims/resize/Q_80,0"
82,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",걸스데이 (Girl's Day),반짝반짝,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/261/844/80261844_1309928848054_1_140x140.JPG/dims/resize/Q_80,0"
83,사이다처럼 시원한 음악과 함께 홈캉스 즐기기!,"오늘의선곡,DJ,지니,가요,댄스,드라이브,휴가/여행,운동,기분전환,신나는,여름,더운날,국내음악",보이프렌드(Boyfriend), Boyfriend (보이프렌드),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/258/025/80258025_1306301696932_1_140x140.JPG/dims/resize/Q_80,0"
84,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",임창정, 소주 한 잔,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/027/208/15027208_1617265231197_1_140x140.JPG/dims/resize/Q_80,0"
85,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",박효신, 눈의 꽃,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/070/953/411/70953411_1404724631213_1_140x140.JPG/dims/resize/Q_80,0"
86,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",바이브, 그남자 그여자 (Feat. 장혜진),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/037/694/060/37694060_1466750473913_1_140x140.JPG/dims/resize/Q_80,0"
87,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",SG워너비,내사람,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/043/650/511/43650511_1391497167642_1_140x140.JPG/dims/resize/Q_80,0"
88,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",MC몽,"I Love U, Oh Thank U (Feat. 김태우)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/017/462/234/17462234_1404962518233_1_140x140.JPG/dims/resize/Q_80,0"
89,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",윤도현, 사랑했나봐,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/017/345/265/17345265_1304679075248_1_140x140.JPG/dims/resize/Q_80,0"
90,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",BIGBANG, 하루하루,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/066/087/596/66087596_1404809213775_1_140x140.JPG/dims/resize/Q_80,0"
91,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",BIGBANG, 거짓말,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/051/605/992/51605992_1316514677528_1_140x140.JPG/dims/resize/Q_80,0"
92,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",프리스타일,Y,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/052/795/480/52795480_1464773429730_1_140x140.JPG/dims/resize/Q_80,0"
93,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",이은미,애인...있어요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/731/338/80731338_1446187414880_1_140x140.JPG/dims/resize/Q_80,0"
94,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",태연 (TAEYEON), 만약에,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/055/999/605/55999605_1399888042681_1_140x140.JPG/dims/resize/Q_80,0"
95,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",백지영, 사랑안해,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/038/345/431/38345431_1304582385738_1_140x140.JPG/dims/resize/Q_80,0"
96,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",김종국, 한 남자,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/578/15028578_1405416652706_1_140x140.JPG/dims/resize/Q_80,0"
97,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",더 넛츠 (The Nuts), 사랑의 바보,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/718/15028718_1405478682629_1_140x140.JPG/dims/resize/Q_80,0"
98,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",버즈 (Buzz), 겁쟁이,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/017/465/580/17465580_1445915794128_1_140x140.JPG/dims/resize/Q_80,0"
99,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",브라운 아이즈, 벌써 일년,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/106/15025106_1300972028338_1_140x140.JPG/dims/resize/Q_80,0"
100,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",모세 (Mose), 사랑인걸,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/029/436/15029436_1406617215418_1_140x140.JPG/dims/resize/Q_80,0"
101,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",넬 (Nell), 기억을 걷는 시간,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/057/744/294/57744294_1391414657118_1_140x140.JPG/dims/resize/Q_80,0"
102,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",프리스타일, 수취인불명,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/046/581/259/46581259_1404892014287_1_140x140.JPG/dims/resize/Q_80,0"
103,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",이승철, 인연,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/815/363/80815363_1462241694458_1_140x140.JPG/dims/resize/Q_80,0"
104,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",바이브, 미워도 다시 한번 (Original Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/026/139/15026139_1362989368760_1_140x140.JPG/dims/resize/Q_80,0"
105,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",에픽하이 (EPIK HIGH),우산 (Feat. 윤하),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/060/133/692/60133692_1476776824088_1_140x140.JPG/dims/resize/Q_80,0"
106,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",이승철, 서쪽 하늘,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/033/508/828/33508828_1320288228978_1_140x140.JPG/dims/resize/Q_80,0"
107,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",버즈 (Buzz), 남자를 몰라,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/038/954/232/38954232_1307599842028_1_140x140.JPG/dims/resize/Q_80,0"
108,그 시절 감성이 이끄는 '싸이월드 BGM' 베스트 25,"오늘의선곡,DJ,지니,가요,발라드,추억,애절한,2000년대,2010년대,국내음악,TODAY,PICK",SG워너비, 죄와 벌 (罪와 罰),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/029/509/15029509_1391496911476_1_140x140.JPG/dims/resize/Q_80,0"
109,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",사운드킴 (Sound kim), Love and Peace,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/126/682/82126682_1625651648069_1_140x140.JPG/dims/resize/Q_80,0"
110,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Tayrell, Sunlight (Feat. Robin Yerah),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/689/546/81689546_1603618492710_1_140x140.JPG/dims/resize/Q_80,0"
111,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Stephanie Poetri,Daydreaming,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/765/557/81765557_1615515991936_1_140x140.JPG/dims/resize/Q_80,0"
112,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",JEMINN, Rainy Saturday,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/940/784/81940784_1615859799083_1_140x140.JPG/dims/resize/Q_80,0"
113,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Polo & Pan, Feel Good,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/491/621/81491621_1593569119425_1_140x140.JPG/dims/resize/Q_80,0"
114,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Sarah Kang, Summer Is for Falling in Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/692/823/81692823_1603786503806_1_140x140.JPG/dims/resize/Q_80,0"
115,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",JUNNY (주니), MOVIE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/597/112/81597112_1600418340286_1_140x140.JPG/dims/resize/Q_80,0"
116,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",NOA, Motions,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/369/184/81369184_1582610170675_1_140x140.JPG/dims/resize/Q_80,0"
117,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",네이비쿼카 (NavyQuokka), 솔직하게 말할까,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/006/454/82006454_1618901955698_1_140x140.JPG/dims/resize/Q_80,0"
118,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",백예린 (Yerin Baek),I'll be your family!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/779/272/81779272_1607582361176_1_140x140.JPG/dims/resize/Q_80,0"
119,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Kan Sano & Miller Blue, House Of Mine (Rework of Sit At The Piano),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/246/283/81246283_1563772111911_1_140x140.JPG/dims/resize/Q_80,0"
120,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Grace, Coffee,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/840/721/80840721_1569215161111_1_140x140.JPG/dims/resize/Q_80,0"
121,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Healy,Reckless,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/275/382/81275382_1569993087609_1_140x140.JPG/dims/resize/Q_80,0"
122,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Johnny Stimson, Butterflies,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/833/569/81833569_1610010580859_1_140x140.JPG/dims/resize/Q_80,0"
123,노래가 끝날 때쯤 모든 게 나아질 거예요,"오늘의선곡,DJ,노찌,가요,POP,인디,휴식,출/퇴근길,집,기분전환,편안한,여름,2010년대,2020년대,TODAY,PICK",Speelburg, Screener Season,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/154/192/81154192_1548914275537_1_140x140.JPG/dims/resize/Q_80,0"
124,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",김동률, 그게 나야 (2021 Remastered),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/126/840/82126840_1625620951316_1_140x140.JPG/dims/resize/Q_80,0"
125,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",박진영,너의 뒤에서,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/105/15025105_1386642208855_1_140x140.JPG/dims/resize/Q_80,0"
126,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",키스 (Kiss), 여자이니까,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/125/15025125_1408515860038_1_140x140.JPG/dims/resize/Q_80,0"
127,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",박효신, 좋은 사람,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/026/271/15026271_1404725281148_1_140x140.JPG/dims/resize/Q_80,0"
128,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",박정현, 꿈에,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/026/141/15026141_1467353517746_1_140x140.JPG/dims/resize/Q_80,0"
129,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",임창정, 날 닮은 너,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/023/897/15023897_1457079651714_1_140x140.JPG/dims/resize/Q_80,0"
130,흐린 날씨에 듣는 이별 발라드,"오늘의선곡,전지적,가사,시점,가요,발라드,카페,드라이브,이별,추억,그리움,잔잔한,비오는날,흐린날,2000년대,2010년대,국내음악,TODAY,PICK,전.가.시",이소라,바람이 분다,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/017/346/397/17346397_1396539037187_1_140x140.JPG/dims/resize/Q_80,0"
