PLAYLIST_NO,PLAYLIST_NAME,SONG_TAG,USER_ID,USER_NO
3217,감성 뿜뿜! 마음을 울리는 감성팝 모음,"밤,감성팝,감성,팝,음색,센치,혼자있을때",,
3218,비오는 날 찾게되는 Chill & Groovy Pop,"비오는날,분위기,감각적인,트렌디,알앤비,팝,감성,잔잔한,그루브",,
3219,갬성에 취한다. 취하고 싶을때. 생각에 잠기기 좋은 무드.,"갬성,느낌있는",,
3220,감성적인 708090 아련한추억속의노래~,"추억의노래,7080,감성,카페,나들이,7080노래,응답하라,사랑",,
3221,my morning Vlog & GRWM,"아침,브이로그,잔잔한,감성,휴식,Pop",,
3222,공부할 때 듣기 좋은 음악모음,"공부,공부할때듣는음악,과제,시험,감성,가을",,
3223,사클 감성 국내 • 인디 힙합/ 알앤비 • PLAYLIST,"사클감성,인디힙합,랩,알앤비,국내힙합,감성,국힙,기분전환,음악추천,사클",,
3224,다 내 얘기같은 이별노래,"이별,인디,겨울,감성,밤,슬픈,사랑",,
3225,"저녁노을, 분위기 넘치는 알앤비 발라드","알앤비,저녁,국내알앤비,발라드,노을,분위기,감성",,
3226,몽글몽글 감성 자극하는 팝송들,"몽글몽글,하이틴,감성",,
3227,듣다보면 해뜰것 같은 '90년대 POP° [전설급만 모음],"Pop,90년대,밤,팝송,잠들기전,새벽,잔잔한,휴식,감성,여행",,
3228,"도시의 네온사인을 보며, 하루를 마무리하는 재즈힙합","재즈힙합,감성,힙합,마무리,하루",,
3229,작곡은 기본! 실력파 알앤비 싱어송라이터,"알앤비,싱어송라이터,작곡,노래,음색,감성,발라드,밤,카페,잔잔한",,
3230,무더운 여름밤에 인디노래,"여름밤,신나는,감성,더위,여름,열대야,인디",,
3231,해변 앞 분위기 있는 레스토랑에서 듣는 감각적인 노래,"감각적인,무드있는,휴식,레스토랑,바닷가,기분전환,감성,팝송,분위기있는,RnB",,
3232,#주사장의 새벽카페,"주다사,zoodasa,ff9999,카페,휴식,감성,신나는,드라이브,트위치",,
3233,삶에 지친 너에게 위로가 되는 노래,"지칠때,위로,삶,스트레스,공감,우울,피곤,공허함,감성",,
3234,내 취향 국힙,"감성,국내,힙합,힙스터,추천,믿고듣는,국내힙합,국힙,매장음악",,
3235,어디서 많이 들어본 인기 팝송,"팝송,인기,팝송을,팝송음악,팝송추천,팝음악,감성,어디서들어본노래,한번쯤들어봤던노래,집중",,
3236,당장 날 안아서 나에게 키스해 / 집착 플레이리스트,"집착,감성,집착광공,분위기,사랑,키스",,
3237,미국의 자부심 컨트리: 컨트리 록,"감성,멜로디,락,country_blues,미국,부드러운,힘들때,포근한,추억,낭만",,
3238,잔잔하게 감성돋는 일렉 ;D Ver.2 (수시업뎃중),"감성,기분전환,EDM,프로그레시브,잔잔한,일렉,갬성,나만알고싶은,개취,취향저격",,
3239,우먼파워! 섬세한 연출력의 여성감독 작품,"여성감독,해외영화,OST,주제곡,삽입곡,섬세한,영화음악,감성,스토리",,
3240,호텔 라운지에 있는 느낌 그대로,"분위기,편안한,감성,힐링,호텔라운지,여름밤,째즈,와인,술한잔",,
3241,2020년 3월 노래방 인기차트 TOP 50!!,"노래방,인기차트,감성,발라드",,
3242,잠 안오는 새벽에 듣는 감성 팝송✨,"잠안올때,새벽,듣는,듣기좋은,감성팝송,감성,팝송,밤,갬성,분위기",,
3243,80년대 끝자락을 수놓은 인기곡,"가사,힐링,1989,1980년대,인기곡,발라드,명곡,서정적인,잔잔한,감성",,
3244,해질녁 푸른 바다가 보이는 곳에서 듣고 싶은 음악,"감성,밤,팝,일렉,기분전환,매장음악,드라이브,저녁,노을",,
3245,부모님과 함께 듣는 올드가요,"7080,트로트,부모님노래,포크송,옛날노래,감성,부모님취향,좋은노래추천,추억,힐링",,
3246,비오니까 더 보고싶다,"국힙,재즈힙합,가요,감성,카페,Lofi,kpop,비올때,발라드",,
3247,센치한 감성 가득 어쿠스틱 알앤비,"어쿠스틱,감성자극,알앤비,해외알앤비,센치한,감성,무드",,
3248,오묘한 목소리의 소유자! 다시 듣는 린 명곡,"린,발라드,사랑,이별,슬픔,감성,기분전환,잔잔한,밤,붸붸",,
3249,이별 뒤 후회뿐인 내가 너에게 들려주고 싶은 노래,"이별,새벽,눈물,감성,미련,아픔,후회",,
3250,듣고 싶은건 들어야 한다. 팝매니아인 내가 좋아하는 J-POP,"JPOP,감성,잔잔한,기분전환,6월의,산책,드라이브,일본,취향저격,퇴근길",,
3251,편안한 기분을 전해주는 Indie music track(상시업뎃),"편안한,기분전환,휴식,사랑,신나는,감성,드라이브,인디,어쿠스틱,여행",,
3252,조곤조곤 잔잔한 새벽 감성 팝송 플리,"팝송,잔잔한,감성,드라이브,새벽감성,Pop,팝",,
3253,"가사 없는 bgm모음 영화,드라마,노래 inst,score모음","inst,감성,bgm,가사없는음악,잔잔한,기분전환,사랑,공부",,
3254,안들으면 인생 손해보는 헤이즈의 명곡 리스트,"Heize,알앤비,헤이즈,장다혜,얼터너티브,힐링,위로,감성,이별,음색",,
3255,"가사 없는 노래들이 주는 또 다른 느낌 / lofi, jazz","작업,카페음악,Lofi,매장음악,감성,휴식,잔잔한,재즈,드라이브,봄",,
3256,빈티지한 색감의 청춘 영화 속 하이틴 무드 POP,"레트로,감성,하이틴,빈티지한,80s,영화,Pop,로맨틱한,청춘",,
3257,비 오는 날 듣는 분위기 있는 노래-,"비,재즈,촉촉,Jazz,감성,잔잔함,분위기",,
3258,"첫 느낌이 중요해! 한번 들으면 계속 듣고싶은 pop, 띵곡. ver2","팝송,매장,감성,띵곡",,
3259,일렉트로니카의 낭만적 사운드,"electronica,2000,감성,멜로디,낭만,일렉트로니카,하우스,Electronic,house",,
3260,"영.,분위기어쩌저쩌구...,어다","분위기,새벽,밤,감성,해외,국내,RnB,soul",,
3261,"내가 벨소리, 컬러링으로 설정했던 노래","컬러링,벨소리,기분전환,추억,감성",,
3262,비가 오면 생각나는 감성 노래 모음,"비오는날,감성,버스,비",,
3263,생각에 잠기는 아늑한 포크 사운드,"인디,포크,감성,포근한,편안한,어쿠스틱",,
3264,카페 띵곡 열심히 검색해서 모은 팝송 맛집,"감성,Pop,드라이브,여행,카페,느낌있는,팝송,기분전환,띵곡",,
3265,재즈바에서 라이브로 듣고 싶은 국내 재즈연주,"재즈,기분전환,가을,카페,비오는날,힐링,드라이브,휴식,분위기,감성",,
3266,듣다가 툭치면 눈물이 나올것같은...그런 발라드,"발라드,슬픔,감성,새벽,이별,우울,사랑,눈물",,
3267,비오는날 듣기 좋은 노래 (장마 비올때 카페에 잔잔한 감성 새벽 가을비),"비,비오는날,장마,비올때,카페,잔잔한,감성,새벽,발라드,비오는날듣기좋은노래",,
3268,이하이가 추천하는 비오는 여름날 듣기 좋은 노래,"이하이,장마,소나기,비오는날,여름,홀로,감성,힐링",,
3269,몽글몽글 기분좋아지는 인디음악 모음 (매주 업데이트),"인디,기분전환,감성",,
3270,"••• # 감성,트렌디 EDM 1 # •••","트렌디,매장음악,trap,Chill,tropical,EDM,Club,감성,트로피컬,감성EDM",,
3271,친구한테 추천해주면 음잘알 소리듣는 트렌디하고 힙한 음악,"힙합,드라이브,기분전환,여름,여행,신나는,감성,휴식,카페,매장",,
3272,"잠 안 오는 깊은 새벽, 이불보다 포근하게 날 채워 줄 감성노래들 *","새벽,불면증,외로움,감성,띵곡,이불,따뜻",,
3273,우울하고 복잡할 때 듣고 싶은 노래,"발라드,우울,슬픔,사랑,감성,새벽,이별,잠들기전에",,
3274,YOUNG BLOOD,"버스에서,트렌디,팝송,일상,Pop,기분전환,감성,신나는,사랑,청춘",,
3275,멜로디로 승부하는 JPOP,"JPOP,감성,잔잔한,멜로디,일본감성",,
3276,"소울 넘치는, 그루비한, 잔잔한, 감성 알앤비. (상시 업데이트)","알앤비,카페,매장음악,힙한,잔잔한,밤,RandB,그루브,감성,RESTINPAST",,
3277,[R E L A X] O L D__P O P ((1)),"팝,7080,POP_,나른나른,잔잔한,컨트리,올드팝,발라드,감성",,
3278,띵곡추천_최최최최최종.mp3,"띵곡,음색,기분전환,감성,휴식,Pop",,
3279,발라드보다 슬픈 힙합 모음집 (업데이트),"감성힙합,이별,발라드,혼술,감성,새벽,후회,눈물,그리움,밤",,
3280,°˖✧분위기 mood ˖°,"분위기,mood,나른한,감성,편안한,편안함",,
3281,한강변에 앉아 센치해질 수 있는 잔잔하고 느린 노래,"잔잔한,휴식,감성,썸,저녁산책,손잡고",,
3282,힐링되는 Sam Ock 샘옥 명곡 모음,"샘옥,SamOck,명곡,힐링,감성",,
3283,살랑이는 봄바람을 느끼며 듣는 발라드 OST,"OST,봄,봄비,발라드,비오는날,설렘,감성,새벽,밤,카페",,
3284,“비 오는 날” 듣기 좋은 갬성띵곡,"비오는날,감성,잔잔한,휴식,여름,매장음악,카페,인디,발라드,슬픔",,
3285,닭살돋는 감성 뿜뿜 몽환뮤직.,"몽환,감성,새벽,감수성",,
3286,잊혀져가는 추억의 국내 서정 가곡,"휴식,잔잔한,감성,가을,추억,가곡",,
3287,2000년대 핫한 드라마 OST TOP30,"드라마_OST,발라드,잔잔한,드라이브,사랑,카페에서,감성,여행,휴식",,
3288,봄처럼 사뿐히 내린 .Mr. 트롯 /감성이야기 BEST SONG/,"성인가요,매장음악,위로,휴식,사랑,트로트,감성,매장,카페,드라이브",,
3289,해질녘 감성을 담은 POP LIST,"감성,드라이브,기분전환,밤,저녁,퇴근길,해질녘,석양,잔잔한,센치한",,
3290,영화의 극적인 장면에 수록될 것만 같은 노래들 Pt2.,"영화,OST,느낌있는,감성,Pop,movie,웅장한",,
3291,"잠들기 전, 잔잔한 달빛같은 POP","밤,잔잔한,잠들기전,조용한,차분한,숙면,감성,휴식,슬픔,우울",,
3292,[띵곡추천챌린지] No.2 마마무,"마마무,감성,신나는",,
3293,"잠 못 이루는 가을새벽, 잔잔한 음악들:)","가을,새벽,인디,발라드,잔잔한,선선한,휴식,수면,위로,감성",,
3294,요즘 내 일상은 트로트. 모든 노래 다 모았다.(#상시업데이트),"미스터트롯,임영웅,영탁,이찬원,김호중,감성,사랑의콜센타,신나는,트로트,최신곡",,
3295,"새벽, 이어폰으로 조용히 듣고 싶은 팝","팝,감성,잔잔한,새벽,비오는날,한강,여행,카페,드라이브,분위기",,
3296,아이유의 명품 발라드,"아이유,발라드,아이유노래모음,IU,감성,잔잔한",,
3297,달달한 사랑 노래(내가 태어나 가장 사랑한 사람),"사랑,겨울,감성,눈물,스트레스,슬픔,헤어짐,기분전환,발라드",,
3298,득템송!! 실제 카페에서 사람들이 많이 물어보는 BGM리스트!!,"휴식,산책,커피,공부,감성,인디,봄,매장음악,발라드,잔잔한",,
3299,"퇴근길, 잔잔하게 보듬는 힐링 어쿠스틱","퇴근길,포크,퇴근,어쿠스틱,감성,저녁,지친,힘들때,버스",,
3300,"✿Jazz 마을✿ ""Jazz스러움""을 토핑한 인디, 달달한 재즈힙합 :)","감성자극,재즈힙합,센치,카페,침대,추천,휴식,새벽,감성,촉촉한",,
3301,그때 그시절.. 추억의 명품 발라드 모음집,"발라드,추억,00년대,레트로,잔잔한,감성,사랑,휴식,힐링",,
3302,괜찮지 않은 걸 잘 알지만요,"위로,감성",,
3303,몽환의 정점,"몽환적인,Pop,잔잔한,playleast,쉬고싶을때,숨은띵곡,감성,휴식",,
3304,나른한 오후 노을지는 저녁에 듣기좋은 음악,"해질녘,기분전환,힐링,침대,노을,오후,퇴근길,버스에서,집,감성",,
3305,추천 ♬ 매번 들어도 질리지 않는 POP ♪ No.11,"기분전환,드라이브,감성,팝,신나는,팝송,잔잔한,매장음악,ralalra,노랫말을듣는다",,
3306,"숨어있는 명곡, 타이틀 곡보다 좋은 힙합 수록곡 22선","감성,힙합,감성힙합,랩,숨겨진,수록곡,명곡",,
3307,"차가운 새벽, 분위기에 젖어 드는 음색","새벽감성,어반,새벽,감성,국내알앤비,몽환,느낌있는,음색",,
3308,[새벽]유난히 잠이 오지 않는 여름밤의 빈티지한 감성,"여름밤,새벽,빈티지,인디팝,감성,잔잔한,불면증,비오는날,비",,
3309,새로운 감성의 복고 열풍! 국내 뉴트로 신드롬,"뉴트로,레트로,감성,시티팝,밤,드라이브,도시,추억,90년대,여름",,
3310,<퇴폐 _상시업뎃>,"몽환,퇴폐,감성,섹시,장르불문",,
3311,아이유 띵곡 모음집,"아이유,여자솔로,발라드,감성,잔잔한,띵곡만,1시간플레이리스트",,
3312,한강에서 자전거타며 낭만룰루 #1,"한강,자전거,낭만,분위기,느낌있는,취향저격,감성,여행,기분전환",,
3313,자기전에 들으면 센치해지는 새벽감성 폭발 노래모음,"자기전,꿀잠,자기전에듣기좋은노래,감성,트렌디,센치,새벽감성",,
3314,ep3. 내가 좋아하는 계절은 가을이 돼,"가을,하이틴,감성,드라이브,Pop",,
3315,자연의 소리가 있는 힐링 연주곡,"뉴에이지,ASMR,연주곡모음,잔잔한,피아노,감성,요가_명상,휴식_힐링,태교,영화OST",,
3316,공부할때 듣기 좋은 잔잔하고 슬픈 piano [Tido Gang],"공부,집중력,잔잔한,피아노,감성,휴식,시도강,Tidogang,일할때,슬플때",,
3317,집중하고 싶을 때 듣기 좋은 노래 (jazz ver.),"공부,휴식,독서,잠들기전,드라이브,카페,잔잔한,Jazz,재즈,감성",,
3318,정말좋은 취저 감성인디,"인디,감성,편안한,버스안에서,여행,카페,감성자극,가을밤,가을,일상",,
3319,계속 듣고 싶은 달콤한 Voice의 R&B만담았다! 알잘알되고싶다면?!,"RnB,mood,감성,알앤비,음잘알,음색깡패,트렌디,소울,사랑,잔잔한",,
3320,도입부 “3초” 를 기준으로 하는 분위기있는 띵곡 ( 맨 아래부터 ),"밤,새벽,분위기,감성,힙합,감성힙합,그루비,도입부,RnB,한강",,
3321,레트로 감성 충전! 지금 들어도 너무 좋은 옛날가요,"옛날가요,레트로,7080,8090,가요,옛감성,감성",,
3322,깊은 마음 속 상처가 있는 당신에게 한마디의 말이라도 위로가 되길 바라며,"위로,따뜻한,침대,수고했어,휴식,밤,자신,감성,시작,끝",,
3323,7080 추억을 더듬으며 생각나는 노래,"7080,추억,감성,사랑,함께,친구,눈물,잔잔한,생각나게",,
3324,컬러링으로 하면 제목 묻는 힙한 알앤비 (수시업뎃),"감성,힙합,알앤비,알앤비힙합,컬러링,수시업데이트,카페,배경음악,기분전환,드라이브",,
3325,카페에서 듣기좋은 감성 인디,"감성,인디,카페,카페음악,인디음악,indie,cafe,카페인디,감성인디",,
3326,엄청난 매력을 선보이며 빌보드 정상을 오른 팝송들,"빌보드핫100,빌보드,POP_,힙합,RnB,기분전환,휴식,세련된,감각적인,감성",,
3327,마음이 이끄는 대로 부담 없이 듣기 좋은 노래 모음,"인디음악,감성,미러볼픽,믿듣미,서정적,여유,나른한,편안한,힐링,카페",,
3328,몽환/치명/섹시/퇴폐,"몽환,감성,섹시,치명,퇴폐",,
3329,CCM 더하기 인디는 ᴀᴍᴇɴ,"CCM,찬양,인디,기분전환,사랑,휴식,신나는,감성,여행",,
3330,우산속에서 듣고싶은 잔잔한 인디음악,"잔잔한,감성,인디",,
3331,하드하고 빡세고 '고막 찢어지는' 외힙 모음,"빡센,외힙,소리질러,고막힐링,감성,휴식,힐링,기분전환,잔잔한",,
3332,달빛에 가려진 내 마음 들려요? 사극풍 노래,"사극,아련,감성,동양풍",,
3333,찾다 지쳐서 만든 국내 힙합 국힙 여성래퍼/여자래퍼 띵곡 모음,"힙합,랩,여성래퍼,국내힙합,감성,실력파,개취",,
3334,듣기만 해도 가슴이 웅장해지는 해외 락 음악들,"락,웅장,밴드,감성",,
3335,그루비하게 쇠질할 때 듣는 트랙,"헬스장,그루비,운동,감성",,
3336,Lofi-,"Lofihiphop,Lofi,감성,새벽,휴식,잔잔한,비밀",,
3337,밤하늘의 별을 떠올리게 하는｡ﾟ( ﾟ+ Playlistﾟ+)ﾟ｡,"밤,별,밤하늘,몽글몽글,새벽,따뜻한,신비로운,우주,이불,감성",,
